url,title
"https://www.president.gov.ua/news/mi-mayemo-tisnuti-dali-na-rosiyu-v-usih-napryamah-shob-nares-98481","Ми маємо тиснути далі на Росію в усіх напрямах, щоб нарешті досягти миру – виступ Президента на спецзасіданні лідерів країн G7"
"https://www.president.gov.ua/news/putinu-osobisto-mir-ne-potriben-vin-sam-po-sobi-vijna-i-lish-98453","Путіну особисто мир не потрібен – він сам по собі війна, і лише реальний дефіцит грошей може переконати Росію бути безпечнішою для сусідів – звернення Президента"
"https://www.president.gov.ua/news/rosijski-udarni-droni-zalishayutsya-shodennoyu-zagrozoyu-i-p-98445","Російські ударні дрони залишаються щоденною загрозою, і потрібні значно більш результативні наші технологічні відповіді – звернення Президента"
"https://www.president.gov.ua/news/nashi-pidrozdili-na-sumshini-potrohu-vidshtovhuyut-okupanta-98429","Наші підрозділи на Сумщині потроху відштовхують окупанта – звернення Президента"
"https://www.president.gov.ua/news/zhodna-krayina-ne-mozhe-dozvoliti-sobi-vidstavannya-v-tehnol-98413","Жодна країна не може дозволити собі відставання в технологічному розвитку – виступ Президента на Global Security Forum"
"https://www.president.gov.ua/news/vistup-prezidenta-na-samiti-ukrayina-pivdenno-shidna-yevropa-98369","Виступ Президента на саміті Україна – Південно-Східна Європа"
"https://www.president.gov.ua/news/rosiya-protyagom-uzhe-misyaciv-postijno-zbilshuye-kilkist-za-98361","Росія протягом уже місяців постійно збільшує кількість засобів ураження в ударах – звернення Президента"
"https://www.president.gov.ua/news/kozhen-nash-pidrozdil-yakij-uspishno-vikonuye-zavdannya-na-s-98341","Кожен наш підрозділ, який успішно виконує завдання на своєму напрямку, береже всю державу – звернення Президента"
"https://www.president.gov.ua/news/rosijski-namiri-ne-zminyuyutsya-i-vse-zalezhit-vid-nashih-vo-98329","Російські наміри не змінюються, і все залежить від наших воїнів і кожного, хто допомагає державі – звернення Президента"
"https://www.president.gov.ua/news/tak-samo-yak-tisk-primusiv-rosiyu-zajti-v-peregovornij-proce-98321","Так само як тиск примусив Росію зайти в переговорний процес, тиск може примусити Росію стати реалістом у процесі перемовин – звернення Президента"
"https://www.president.gov.ua/news/rosiyani-postijno-namagayutsya-rozkoloti-svit-shob-ne-dati-p-98305","Росіяни постійно намагаються розколоти світ, щоб не дати посилити тиск за війну – звернення Президента"
"https://www.president.gov.ua/news/vistup-prezidenta-na-iii-mizhnarodnomu-samiti-mist-i-regioni-98297","Виступ Президента на ІІІ Міжнародному саміті міст і регіонів «Згуртовані заради миру і безпеки»"
"https://www.president.gov.ua/news/vzhe-prosto-nemaye-u-sviti-takih-mirnih-iniciativ-yaki-b-ros-98289","Вже просто немає у світі таких мирних ініціатив, які б Росія не відкинула, їм усе не подобається, їм подобаються тільки руїни та вбивства – звернення Президента"
"https://www.president.gov.ua/news/rosiya-povinna-realno-vidchuvati-sho-vijna-girshe-nizh-mir-z-98273","Росія повинна реально відчувати, що війна – гірше, ніж мир – звернення Президента"
"https://www.president.gov.ua/news/mi-ne-povinni-dozvoliti-rosiyi-spotvoryuvati-realnist-chi-vv-98261","Ми не повинні дозволити Росії спотворювати реальність чи вводити світ в оману – виступ Президента на засіданні «Рамштайну»"
"https://www.president.gov.ua/news/chitka-nalashtovanist-rosiyi-na-vijnu-i-voni-cyu-svoyu-nalas-98237","Чітка налаштованість Росії на війну – і вони цю свою налаштованість доводять і ударами, і заявами – усе це аргументи, щоб були нові санкції проти Росії – звернення Президента"
"https://www.president.gov.ua/news/zayava-prezidenta-ukrayini-za-pidsumkami-samitu-buharestskoy-98213","Заява Президента України за підсумками саміту «Бухарестської дев’ятки» та нордичних країн"
"https://www.president.gov.ua/news/vistup-prezidenta-ukrayini-na-samiti-buharestskoyi-devyatki-98197","Виступ Президента України на саміті «Бухарестської дев’ятки» та нордичних країн у Вільнюсі"
"https://www.president.gov.ua/news/provedena-bliskucha-operaciya-na-teritoriyi-voroga-viklyuchn-98193","Проведена блискуча операція на території ворога, виключно проти військових цілей – звернення Президента"
"https://www.president.gov.ua/news/ukrayina-ne-bude-prosto-chekati-koli-rosiya-dozriye-do-zaver-98189","Україна не буде просто чекати, коли Росія дозріє до завершення війни – звернення Президента"
"https://www.president.gov.ua/news/zhoden-den-ne-maye-vtrachatis-bo-kozhen-den-pidrivu-rosiyana-98173","Жоден день не має втрачатись, бо кожен день підриву росіянами дипломатії – це втрачені життя людей – звернення Президента"
"https://www.president.gov.ua/news/rosiya-zatyaguye-vijnu-i-robit-use-shob-prosto-obduriti-kray-98121","Росія затягує війну і робить усе, щоб просто обдурити країни, які ще намагаються впливати на Москву словом, а не тиском – звернення Президента"
"https://www.president.gov.ua/news/vzhe-sotni-ukrayinskih-kompanij-dayut-rezultati-dlya-sil-obo-98085","Вже сотні українських компаній дають результати для Сил оборони України, і буде більше – звернення Президента"
"https://www.president.gov.ua/news/bachimo-z-informaciyi-yaku-zdobuvaye-rozvidka-ta-z-vidkritih-98065","Бачимо з інформації, яку здобуває розвідка, та з відкритих даних, що Путін і його оточення не планують завершувати війну – звернення Президента"
"https://www.president.gov.ua/news/nastupnij-tizhden-maye-buti-chasom-aktivnosti-zaradi-novogo-98053","Наступний тиждень має бути часом активності заради нового тиску на Росію, тобто заради миру – звернення Президента"
"https://www.president.gov.ua/news/vazhlivo-sho-ukrayina-povertaye-svoyih-dyakuyu-vsim-u-sviti-98045","Важливо, що Україна повертає своїх, дякую всім у світі, хто нам допомагає – звернення Президента"
"https://www.president.gov.ua/news/svitovi-ochevidno-same-rosiya-vinna-sho-vijna-dosi-trivaye-z-98025","Світові очевидно: саме Росія винна, що війна досі триває – звернення Президента"
"https://www.president.gov.ua/news/same-ameriki-boyatsya-v-rosiyi-i-same-amerikanskij-vpliv-zda-97949","Саме Америки бояться в Росії, і саме американський вплив здатен зберегти багато життів – звернення Президента"
"https://www.president.gov.ua/news/prioritet-nomer-odin-ce-povne-bezumovne-j-chesne-pripinennya-97825","Пріоритет номер один – це повне, безумовне й чесне припинення вогню – виступ Президента України на саміті Європейської політичної спільноти"
"https://www.president.gov.ua/news/ochikuyu-hto-pribude-vid-rosiyi-i-todi-budu-viznachati-yaki-97789","Очікую, хто прибуде від Росії, і тоді буду визначати, які кроки варто робити Україні – звернення Президента"
"https://www.president.gov.ua/news/ukrayina-absolyutno-gotova-do-spravdi-efektivnogo-formatu-ro-97769","Україна абсолютно готова до справді ефективного формату розмови – звернення Президента"
"https://www.president.gov.ua/news/na-zhal-svit-dosi-ne-otrimav-yasnoyi-vidpovidi-z-rosiyi-shod-97745","На жаль, світ досі не отримав ясної відповіді з Росії щодо численних пропозицій припинити вогонь, російські обстріли та штурми продовжуються – звернення Президента"
"https://www.president.gov.ua/news/u-nas-v-ukrayini-nemaye-zhodnoyi-problemi-vesti-peremovini-m-97725","У нас в Україні немає жодної проблеми вести перемовини – ми готові до будь-яких форматів – звернення Президента"
"https://www.president.gov.ua/news/ukrayina-gotova-shvidko-j-konstruktivno-ruhatisya-do-miru-vi-97689","Україна готова швидко й конструктивно рухатися до миру – виступ Президента на засіданні лідерів країн коаліції охочих"
"https://www.president.gov.ua/news/diplomatiyi-potribna-tisha-vistup-prezidenta-na-samiti-krayi-97669","Дипломатії потрібна тиша – виступ Президента на саміті країн – учасниць JEF"
"https://www.president.gov.ua/news/rosiya-maye-buti-prityagnuta-do-vidpovidalnosti-za-svoyu-agr-97657","Росія має бути притягнута до відповідальності за свою агресію так само, як і нацисти – виступ Президента на зустрічі міністрів закордонних справ ЄС"
"https://www.president.gov.ua/news/same-pripinennya-vognyu-trivale-j-nadijne-bude-realnim-pokaz-97653","Саме припинення вогню, тривале й надійне, буде реальним показником руху до миру; Америка може із цим допомогти – звернення Президента"
"https://www.president.gov.ua/news/zvernennya-prezidenta-z-nagodi-dnya-pamyati-ta-peremogi-nad-97625","Звернення Президента з нагоди Дня пам’яті та перемоги над нацизмом у Другій світовій війні 1939–1945 років"
"https://www.president.gov.ua/news/nasha-propoziciya-pripiniti-udari-pripiniti-vogon-shonajmens-97613","Наша пропозиція припинити удари, припинити вогонь щонайменше на 30 діб залишається в силі – звернення Президента"
"https://www.president.gov.ua/news/za-chas-ciyeyi-vijni-vdalosya-povernuti-z-polonu-vzhe-4-tisy-97605","За час цієї війни вдалося повернути з полону вже 4 тисячі 757 людей – звернення Президента"
"https://www.president.gov.ua/news/mi-gotovi-yaknajshvidshe-hoch-vidsogodni-perehoditi-do-pripi-97529","Ми готові якнайшвидше, хоч відсьогодні, переходити до припинення вогню, якщо Росія готова до дзеркальних кроків – звернення Президента"
"https://www.president.gov.ua/news/zavdannya-maksimalno-priskoryuvati-stvorennya-ukrayinskoyi-b-97521","Завдання – максимально прискорювати створення української балістики – звернення Президента"
"https://www.president.gov.ua/news/mayemo-pershij-rezultat-vatikanskoyi-zustrichi-yakij-robit-y-97493","Маємо перший результат ватиканської зустрічі, який робить її історичною – звернення Президента"
"https://www.president.gov.ua/news/treba-pripiniti-udari-pripiniti-vbivstva-j-pislya-cogo-shuka-97457","Треба припинити удари, припинити вбивства й після цього шукати рішення на перемовинах – звернення Президента"
"https://www.president.gov.ua/news/obirayemo-same-taki-bolovi-tochki-rosiyi-yaki-najbilshe-spon-97441","Обираємо саме такі больові точки Росії, які найбільше спонукатимуть Москву до дипломатії – звернення Президента"
"https://www.president.gov.ua/news/nam-potribna-bilsha-bezpekova-spivpracya-vistup-prezidenta-n-97429","Нам потрібна більша безпекова співпраця – виступ Президента на саміті Триморʼя"
"https://www.president.gov.ua/news/mi-cinuyemo-zhittya-lyudej-ne-paradi-zvernennya-prezidenta-97417","Ми цінуємо життя людей, а не паради – звернення Президента"
"https://www.president.gov.ua/news/nashi-poziciyi-trimayemo-silnimi-shob-buli-vsi-mozhlivosti-d-97385","Наші позиції тримаємо сильними, щоб були всі можливості для правильної дипломатії – звернення Президента"
"https://www.president.gov.ua/news/najblizhchimi-dnyami-mozhut-vidbutisya-duzhe-vagomi-zustrich-97341","Найближчими днями можуть відбутися дуже вагомі зустрічі, які повинні наблизити тишу для України – звернення Президента"
"https://www.president.gov.ua/news/same-pripinennya-vognyu-realne-trivale-maye-stati-pershim-kr-97297","Саме припинення вогню – реальне, тривале – має стати першим кроком до надійного й тривалого миру – звернення Президента"
"https://www.president.gov.ua/news/privitannya-prezidenta-ukrayini-z-velikodnem-97285","Привітання Президента України з Великоднем"
"https://www.president.gov.ua/news/spravzhnij-nadijnij-mir-mozhe-buti-dosyagnutij-same-todi-kol-97257","Справжній надійний мир може бути досягнутий саме тоді, коли реальність змусить Росію змиритися з нашими можливостями – звернення Президента"
"https://www.president.gov.ua/news/uzhe-34-dni-zberigayetsya-vidverta-rosijska-vidmova-vid-prip-97221","Уже 34 дні зберігається відверта російська відмова від припинення вогню – звернення Президента"
"https://www.president.gov.ua/news/dyakuyu-vsim-hto-sogodni-z-sumami-hto-pidtrimuye-odne-odnogo-97209","Дякую всім, хто сьогодні з Сумами, хто підтримує одне одного і хто робить усе для захисту та зміцнення України – звернення Президента"
"https://www.president.gov.ua/news/sogodni-poyizdka-na-dniprovshinu-u-krivij-rig-zvernennya-pre-97189","Сьогодні – поїздка на Дніпровщину, у Кривий Ріг – звернення Президента"
"https://www.president.gov.ua/news/desyat-sistem-patriot-ye-u-vilnogo-svitu-potribni-politichni-97169","Десять систем Patriot є у вільного світу; потрібні політичні рішення, щоб ці системи працювали заради миру – виступ Президента на засіданні «Рамштайну»"
"https://www.president.gov.ua/news/potribna-taktika-tisku-na-rosiyu-zaradi-togo-shob-teror-i-vi-97157","Потрібна тактика тиску на Росію заради того, щоб терор і війна припинились – звернення Президента"
"https://www.president.gov.ua/news/zaluchennya-she-j-gromadyan-kitayu-u-vijnu-ce-tochno-rozpale-97137","Залучення ще й громадян Китаю у війну – це точно розпалення більшої проблеми, і на це потрібно абсолютно принципово реагувати – звернення Президента"
"https://www.president.gov.ua/news/rosiya-povinna-vidpovidati-za-cyu-vijnu-i-ce-bude-u-bud-yaki-97093","Росія повинна відповідати за цю війну, і це буде – у будь-якій доступній формі – звернення Президента"
"https://www.president.gov.ua/news/potribne-vidpovidne-bazhannya-j-rishennya-shob-zahistiti-yak-97081","Потрібне відповідне бажання й рішення, щоб захистити якнайбільше життів від російської балістики – звернення Президента"
"https://www.president.gov.ua/news/zamovchuvati-te-sho-ce-same-rosiya-vbivaye-ditej-balistikoyu-97073","Замовчувати те, що це саме Росія вбиває дітей балістикою, – це неправильно і небезпечно – звернення Президента"
"https://www.president.gov.ua/news/vsi-rosijski-obicyanki-zakinchuyutsya-raketami-i-dronami-bom-97065","Всі російські обіцянки закінчуються ракетами і дронами, бомбами чи артилерією; дипломатія для них – це пусте слово – звернення Президента"
"https://www.president.gov.ua/news/vid-serpnya-minulogo-roku-nashi-pidrozdili-vedut-bojovi-diyi-97029","Від серпня минулого року наші підрозділи ведуть бойові дії на території ворога – це один із найбільших українських результатів за час цієї війни – звернення Президента"
"https://www.president.gov.ua/news/sogodni-dnipro-robocha-poyizdka-bagato-riznih-zustrichej-duz-96997","Сьогодні – Дніпро, робоча поїздка, багато різних зустрічей, дуже змістовно – звернення Президента"
"https://www.president.gov.ua/news/mi-peredali-amerikanskij-storoni-vsyu-informaciyu-pro-rosijs-96981","Ми передали американській стороні всю інформацію про російські порушення щодо енергетики – звернення Президента"
"https://www.president.gov.ua/news/mi-budemo-pracyuvati-j-nadali-dlya-togo-shob-vidpovidalnist-96949","Ми будемо працювати й надалі для того, щоб відповідальність Росії за війну була – і була відчутною – звернення Президента"
"https://www.president.gov.ua/news/spravedlivist-povinna-buti-zabezpechena-shob-zlo-ne-mnozhilo-96937","Справедливість повинна бути забезпечена, щоб зло не множилось – виступ Президента перед учасниками Бучанського саміту"
"https://www.president.gov.ua/news/geografiya-ta-zhorstokist-rosijskih-udariv-ne-prosto-inodi-b-96921","Географія та жорстокість російських ударів не просто іноді, а буквально кожного дня, кожної ночі показує, наскільки Путіну плювати на дипломатію – звернення Президента"
"https://www.president.gov.ua/news/partneram-maye-buti-zrozumilo-sho-ce-rosijski-udari-ne-tilki-96913","Партнерам має бути зрозуміло, що це російські удари не тільки по наших людях, але й по всіх міжнародних зусиллях – звернення Президента"
"https://www.president.gov.ua/news/potriben-tisk-na-rosiyu-shob-diplomatiya-zapracyuvala-zverne-96909","Потрібен тиск на Росію, щоб дипломатія запрацювала – звернення Президента"
"https://www.president.gov.ua/news/sankciyi-mayut-diyati-doti-doki-trivatimut-agresiya-ta-okupa-96881","Санкції мають діяти доти, доки триватимуть агресія та окупація – виступ Президента на зустрічі лідерів щодо підтримки України"
"https://www.president.gov.ua/news/te-yak-rosiya-bude-povoditisya-najblizhchimi-dnyami-pokazhe-96849","Те, як Росія буде поводитися найближчими днями, покаже багато чого, якщо не все – звернення Президента"
"https://www.president.gov.ua/news/vijnu-prinesli-z-rosiyi-i-same-v-rosiyu-treba-vijnu-vishtovh-96837","Війну принесли з Росії, і саме в Росію треба війну виштовхувати – саме їх треба змушувати до миру – звернення Президента"
"https://www.president.gov.ua/news/kozhna-nich-zaraz-ce-masshtabni-rosijski-ataki-dronami-pid-s-96829","Кожна ніч зараз – це масштабні російські атаки дронами, під сотню «шахедів» щоразу – звернення Президента"
"https://www.president.gov.ua/news/zvernennya-prezidenta-ukrayini-do-uchasnikiv-konferenciyi-na-96805","Звернення Президента України до учасників конференції «Надія, боротьба, повернення – три роки»"
"https://www.president.gov.ua/news/yevropi-potribna-shvidkist-v-uhvalenni-rishen-i-chitki-instr-96761","Європі потрібна швидкість в ухваленні рішень і чіткі інструменти для захисту від непотрібних блокувань – виступ Президента на засіданні Євроради"
"https://www.president.gov.ua/news/ye-horoshi-novini-shodo-dalekobijnih-droniv-nash-dron-na-3-t-96673","Є хороші новини щодо далекобійних дронів: наш дрон на 3 тисячі кілометрів пройшов випробування – звернення Президента"
"https://www.president.gov.ua/news/pislya-peremovin-u-dzhiddi-j-poyavi-na-stoli-amerikanskoyi-p-96649","Після перемовин у Джидді й появи на столі американської пропозиції щодо тиші на фронті Росія вкрала ще майже тиждень війни – звернення Президента"
"https://www.president.gov.ua/news/shlyah-do-miru-maye-rozpochatisya-bezumovno-vistup-prezident-96641","Шлях до миру має розпочатися безумовно – виступ Президента на онлайн-зустрічі лідерів країн"
"https://www.president.gov.ua/news/prodovzhuyemo-nashu-robotu-zaradi-obyednannya-absolyutno-vsi-96609","Продовжуємо нашу роботу заради об’єднання абсолютно всіх, хто може реально допомогти, хто може зміцнити дипломатію та наблизити мир – звернення Президента"
"https://www.president.gov.ua/news/mi-ne-stavimo-umov-yaki-shos-uskladnyuyut-ce-robit-rosiya-zv-96589","Ми не ставимо умов, які щось ускладнюють, це робить Росія – звернення Президента"
"https://www.president.gov.ua/news/vse-sho-bude-dosyagnuto-dlya-ukrayinskoyi-bezpeki-zaraz-prac-96569","Все, що буде досягнуто для української безпеки зараз, працюватиме на Україну протягом років і десятиліть – звернення Президента"
"https://www.president.gov.ua/news/amerikanska-storona-rozumiye-nashi-argumenti-sprijmaye-nashi-96557","Американська сторона розуміє наші аргументи, сприймає наші пропозиції, я вдячний Президенту Трампу за конструктивність розмови команд – звернення Президента"
"https://www.president.gov.ua/news/diplomatiya-bude-silnoyu-tilki-na-silnih-frontovih-poziciyah-96537","Дипломатія буде сильною тільки на сильних фронтових позиціях – звернення Президента"
"https://www.president.gov.ua/news/rosiya-bukvalno-shodnya-dovodit-svoyeyu-zhorstokistyu-sho-dl-96529","Росія буквально щодня доводить своєю жорстокістю, що для них там, у Москві, нічого не змінилось – звернення Президента"
"https://www.president.gov.ua/news/kozhnogo-dnya-novi-rosijski-udari-j-sama-realnist-dovodyat-s-96513","Кожного дня нові російські удари й сама реальність доводять, що саме Росію треба примушувати до миру – звернення Президента"
"https://www.president.gov.ua/news/ukrayina-ne-tilki-gotova-zrobiti-neobhidni-kroki-dlya-miru-a-96489","Україна не тільки готова зробити необхідні кроки для миру, але ми також пропонуємо, якими мають бути ці кроки – виступ Президента на засіданні Євроради"
"https://www.president.gov.ua/news/sogodni-nashi-komandi-ukrayini-ta-ameriki-pochali-pracyuvati-96469","Сьогодні наші команди – України та Америки – почали працювати над зустріччю – звернення Президента"
"https://www.president.gov.ua/news/ukrayina-j-amerika-zaslugovuyut-na-povazhnij-dialog-i-chitku-96457","Україна й Америка заслуговують на поважний діалог і чітку позицію одне одного – звернення Президента"
"https://www.president.gov.ua/news/mir-nam-potriben-same-mir-spravzhnij-chesnij-ne-vijna-neskin-96449","Мир нам потрібен, саме мир – справжній, чесний, а не війна нескінченно, і гарантії безпеки потрібні – звернення Президента"
"https://www.president.gov.ua/news/bude-diplomatiya-zaradi-miru-j-zaradi-togo-shob-mi-vsi-buli-96441","Буде дипломатія заради миру й заради того, щоб ми всі були разом: Україна, вся Європа й обовʼязково Америка – звернення Президента"
"https://www.president.gov.ua/news/nashi-komandi-pracyuyut-z-amerikoyu-gotuyemosya-do-peremovin-96389","Наші команди працюють з Америкою, готуємося до перемовин уже цієї п’ятниці – звернення Президента України"
"https://www.president.gov.ua/news/ukrayina-maye-buti-silnoyu-shob-zavdyaki-cij-sili-diplomatiy-96361","Україна має бути сильною, щоб завдяки цій силі дипломатія спрацювала – звернення Президента"
"https://www.president.gov.ua/news/duzhe-vazhlivo-shob-pid-chas-peregovoriv-iz-rosiyeyu-za-stol-96317","Дуже важливо, щоб під час переговорів із Росією за столом були найсильніші захисники свободи: Америка, Європа та Україна – виступ Володимира Зеленського на засіданні лідерів країн G7"
"https://www.president.gov.ua/news/mi-mayemo-zdobuti-mir-siloyu-mudristyu-ta-yednistyu-nashoyu-96305","Ми маємо здобути мир силою, мудрістю та єдністю – нашою з вами співпрацею – виступ Президента на пленарному засіданні «Підтримуй Україну»"
"https://www.president.gov.ua/news/zaraz-mi-robimo-cilkom-konkretni-rechi-dlya-togo-shob-rozmov-96277","Зараз ми робимо цілком конкретні речі для того, щоб розмови про Україну й про всю Європу відбувалися за участі України і Європи – звернення Президента"
"https://www.president.gov.ua/news/yevropa-maye-j-mozhe-robiti-znachno-bilshe-dlya-togo-shob-mi-96261","Європа має й може робити значно більше для того, щоб мир реально був досягнутий – звернення Президента"
"https://www.president.gov.ua/news/mir-ce-zavzhdi-spilna-sprava-i-tim-bilshe-mir-yakij-mi-mayem-96233","Мир – це завжди спільна справа, і тим більше мир, який ми маємо залишити всім наступним поколінням – звернення Президента"
"https://www.president.gov.ua/news/rozrahovuyu-na-ukrayinsku-yednist-na-ukrayinsku-horobrist-na-96205","Розраховую на українську єдність, на українську хоробрість, на наші відносини з партнерами, і на єдність Європи, і на прагматизм Америки – звернення Президента"
"https://www.president.gov.ua/news/viryu-sho-cej-chas-nastav-neobhidno-stvoriti-zbrojni-sili-ye-96089","Вірю, що цей час настав: необхідно створити збройні сили Європи – виступ Президента на Мюнхенській конференції з питань безпеки"
"https://www.president.gov.ua/news/buli-sogodni-vazhlivi-dopovidi-vijskovih-ye-horoshij-rezulta-96017","Були сьогодні важливі доповіді військових; є хороший результат на фронті – звернення Президента"
"https://www.president.gov.ua/news/virimo-sho-sili-ameriki-dostatno-shob-razom-iz-nami-razom-z-95989","Віримо, що сили Америки достатньо, щоб разом із нами, разом з усіма партнерами дотиснути Росію до миру – звернення Президента"
"https://www.president.gov.ua/news/ukrayina-zmozhe-dobuduvati-she-dva-energobloki-na-hmelnickij-95981","Україна зможе добудувати ще два енергоблоки на Хмельницькій атомній станції, і це більш ніж 2 гігавати електрики – звернення Президента"
"https://www.president.gov.ua/news/vazhlivo-pracyuvati-vsim-nam-razom-zaradi-nablizhennya-realn-95961","Важливо працювати всім нам разом заради наближення реального миру та дієвих гарантій безпеки – звернення Президента"
"https://www.president.gov.ua/news/sho-menshe-bude-zalezhnostej-yevropejciv-vid-rosiyi-skorishe-95957","Що менше буде залежностей європейців від Росії, то скоріше вдасться гарантувати надійну безпеку всім у Європі – звернення Президента"
"https://www.president.gov.ua/news/putin-gotuyetsya-zovsim-ne-do-peremovin-ne-do-nastannya-miru-95949","Путін готується зовсім не до перемовин, не до настання миру, а до продовження війни, і не тільки проти України — звернення Президента"
"https://www.president.gov.ua/news/znachennya-droniv-maye-stati-takim-shob-use-bilshe-j-bilshe-95941","Значення дронів має стати таким, щоб усе більше й більше унеможливлювати російські штурми – звернення Президента"
"https://www.president.gov.ua/news/protyagom-dvoh-tizhniv-maye-buti-chitka-programa-pidtrimki-v-95917","Протягом двох тижнів має бути чітка програма підтримки внутрішніх переселенців, ефективна і зрозуміла людям – звернення Президента"
"https://www.president.gov.ua/news/budut-prodovzheni-vsi-programi-pidtrimki-nashih-lyudej-zvern-95901","Будуть продовжені всі програми підтримки наших людей – звернення Президента"
"https://www.president.gov.ua/news/komandi-ukrayini-ta-spoluchenih-shtativ-uzhe-pochali-predmet-95849","Команди України та Сполучених Штатів уже почали предметно говорити – звернення Президента"
"https://www.president.gov.ua/news/rosiyani-ne-zminyuyut-svogo-zavdannya-znishiti-ukrayinsku-en-95837","Росіяни не змінюють свого завдання знищити українську енергетику – звернення Президента"
"https://www.president.gov.ua/news/ppo-j-dostatnya-kilkist-protiraket-ce-obovyazkova-umova-nabl-95833","ППО й достатня кількість протиракет – це обов’язкова умова наближення миру – звернення Президента"
"https://www.president.gov.ua/news/ne-maye-zalishitisya-zhodnogo-sposobu-postachannya-v-rosiyu-95829","Не має залишитися жодного способу постачання в Росію критичних компонентів для оборонного виробництва, порушення санкцій має трактуватися як співучасть у війні — звернення Президента"
"https://www.president.gov.ua/news/gotuyemo-novi-formati-pidtrimki-brigad-i-komplektuvannya-pid-95821","Готуємо нові формати підтримки бригад і комплектування підрозділів, поставив завдання вже наступного тижня представити деталі суспільству – звернення Президента"
"https://www.president.gov.ua/news/shogodini-onovlennya-situaciyi-v-sumah-tam-dosi-trivayut-rob-95805","Щогодини – оновлення ситуації в Сумах, там досі тривають роботи на місці влучання російського «шахеда» – звернення Президента"
"https://www.president.gov.ua/news/maye-buti-bilshe-nashoyi-ta-yevropejskoyi-aktivnosti-shob-po-95781","Має бути більше нашої та європейської активності, щоб, поки триває напрацювання нової американської політики, ми підтримали людей – звернення Президента"
"https://www.president.gov.ua/news/doruchiv-uryadovcyam-dati-zvit-shodo-tih-program-amerikansko-95757","Доручив урядовцям дати звіт щодо тих програм американської підтримки, які зараз призупинені – звернення Президента"
"https://www.president.gov.ua/news/doruchiv-sogodni-posiliti-komandnij-sklad-nashih-vijsk-na-do-95725","Доручив сьогодні посилити командний склад наших військ на Донеччині – звернення Президента"
"https://www.president.gov.ua/news/vluchannya-shahediv-u-budinki-v-brovarah-ta-glevasi-ce-droni-95701","Влучання «шахедів» у будинки в Броварах та Глевасі – це дрони, які вироблені вже в Росії – звернення Президента"
"https://www.president.gov.ua/news/energoresursi-j-konkretno-nafta-ce-odin-iz-najvazhlivishih-k-95673","Енергоресурси й конкретно нафта – це один із найважливіших ключів до миру, до реальної безпеки – звернення Президента"
"https://www.president.gov.ua/news/zvernennya-volodimira-zelenskogo-z-nagodi-dnya-sobornosti-uk-95601","Звернення Володимира Зеленського з нагоди Дня Соборності України"
"https://www.president.gov.ua/news/yevropi-potribno-zmagatisya-za-pershist-u-prioritetah-alyans-95565","Європі потрібно змагатися за першість у пріоритетах, альянсах і технологічному розвитку – виступ Президента на Всесвітньому економічному форумі"
"https://www.president.gov.ua/news/ukrayinci-gotovi-pracyuvati-razom-z-amerikancyami-shob-dosya-95553","Українці готові працювати разом з американцями, щоб досягти миру, справжнього миру – звернення Президента України"
"https://www.president.gov.ua/news/blokuyemo-propagandistiv-yaki-pracyuyut-na-rosiyu-osib-yaki-95541","Блокуємо пропагандистів, які працюють на Росію, осіб, які перейшли на сторону ворога, і тих, хто допомагає Росії продовжувати війну – звернення Президента"
"https://www.president.gov.ua/news/kozhen-hto-staye-na-shlyah-proti-ukrayini-proti-zakonu-v-ukr-95533","Кожен, хто стає на шлях проти України, проти закону в Україні, повинен пам’ятати: буде відповідь – звернення Президента"
"https://www.president.gov.ua/news/pracyuyemo-nad-bilshimi-zakupivlyami-ta-nad-bilshimi-masshta-95525","Працюємо над більшими закупівлями та над більшими масштабами виробництва зброї в Україні – звернення Президента"
"https://www.president.gov.ua/news/bude-bilshe-investicij-vid-partneriv-u-virobnictvo-ukrayinsk-95497","Буде більше інвестицій від партнерів у виробництво українських дронів – звернення Президента"
"https://www.president.gov.ua/news/doruchiv-ne-zmenshuvati-sklad-fahivciv-yaki-potribni-povitry-95413","Доручив не зменшувати склад фахівців, які потрібні Повітряним силам для виконання бойових завдань – звернення Президента"
"https://www.president.gov.ua/news/u-zastosunku-armiya-rozpochato-opituvannya-tam-pyat-kandidat-95393","У застосунку «Армія+» розпочато опитування – там п’ять кандидатів на посаду керівника Національної академії сухопутних військ імені гетьмана Сагайдачного – звернення Президента"
"https://www.president.gov.ua/news/ukrayinci-mozhut-dopomogti-amerikancyam-zahistiti-zhittya-15-95385","Українці можуть допомогти американцям захистити життя; 150 наших пожежників уже підготовлені – звернення Президента"
"https://www.president.gov.ua/news/spilne-zavdannya-virobnikiv-zbroyi-uryadovciv-ta-vsih-hto-za-95381","Спільне завдання виробників зброї, урядовців та всіх, хто залучений, – зробити цей рік рекордним щодо дронів – звернення Президента"
"https://www.president.gov.ua/news/koli-obyednuyemosya-ta-diyemo-v-yednosti-nihto-ne-ye-zamalim-95349","Коли об’єднуємося та діємо в єдності, ніхто не є замалим, щоб реально вплинути на історію – виступ Президента на засіданні у форматі «Рамштайн»"
"https://www.president.gov.ua/news/zhodnogo-dnya-ne-mozhna-vtrachati-treba-tisnuti-na-moskvu-tr-95325","Жодного дня не можна втрачати – треба тиснути на Москву, треба примушувати Росію до миру – звернення Президента"
